"age","sex","race_eth","region","ever_smoker","poverty","employed","repstrain",".weight",".pseudo_stratum",".pseudo_psu"
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,6516.196,119,5
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5232.717,119,5
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2633.205,151,7
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3345.755,151,7
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,10516.636,119,8
"25-44","Male","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,17662.046,119,8
"45-64","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,7855.622,119,8
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5100.845,119,7
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,8039.653,119,7
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4528.778,119,7
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3959.585,151,4
"25-44","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,7298.034,151,4
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,9034.406,129,4
"25-44","Male","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,28280.507,129,4
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,7726.351,129,4
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4012.815,113,7
"45-64","Male","Non-Hispanic White","West",NA,FALSE,FALSE,FALSE,19641.912,113,7
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,11828.454,113,7
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,21965.732,119,7
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,10719.152,113,5
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,11001.156,113,5
"45-64","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,4814.526,113,5
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,TRUE,11993.057,113,5
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7527.073,119,8
"25-44","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,13286.938,129,7
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,14607.691,129,2
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,5128.599,129,2
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6913.771,129,2
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6483.868,129,2
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,9572.268,113,8
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,8666.795,113,8
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,6564.97,129,4
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,3486.771,129,4
"45-64","Male","Non-Hispanic Black","West",NA,FALSE,NA,NA,3561.344,129,4
"45-64","Male","Hispanic","West",FALSE,FALSE,NA,FALSE,8268.999,129,4
"45-64","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,2671.585,151,31
"65+","Male","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,2965.16,151,31
"65+","Female","Non-Hispanic Black","West",FALSE,TRUE,FALSE,FALSE,2003.498,151,31
"45-64","Female","Non-Hispanic Black","West",TRUE,TRUE,TRUE,FALSE,2731.122,151,31
"65+","Male","Non-Hispanic Black","West",FALSE,TRUE,FALSE,FALSE,2394.326,151,31
"45-64","Male","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,3195.235,151,31
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3532.242,119,4
"65+","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,2346.103,119,4
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7064.483,119,4
"65+","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,6340.686,129,2
"65+","Male","Non-Hispanic Asian","West",TRUE,FALSE,FALSE,FALSE,17584.842,129,2
"65+","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,9269.791,129,2
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6407.475,113,8
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,8183.982,113,17
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,2151.721,113,17
"18-24","Male","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,13648.885,113,17
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7089.86,113,17
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9177.436,129,2
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,4334.829,129,2
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9831.923,129,2
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2254.024,129,2
"18-24","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5919.2,119,4
"18-24","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,3743.774,119,4
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4662.553,119,4
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5491.203,119,4
"25-44","Male","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,11786.327,119,4
"65+","Female","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,2793.332,119,1
"65+","Male","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,24284.913,151,7
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7690.428,151,7
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4125.81,151,7
"25-44","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,6028.782,111,13
"65+","Male","Hispanic","West",NA,TRUE,NA,NA,3710.037,111,13
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3177.6,111,13
"25-44","Male","Non-Hispanic Asian","West",NA,FALSE,NA,NA,8956.631,111,13
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,2372.073,143,11
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7982.207,143,11
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4652.881,143,11
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6402.466,151,6
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3426.859,151,6
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8493.929,151,6
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8550.677,151,12
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,6458.494,151,12
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8822.531,119,2
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5502.088,119,2
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2586.172,119,2
"45-64","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,18055.499,113,2
"65+","Male","Non-Hispanic Asian","West",FALSE,TRUE,FALSE,FALSE,3660.651,113,2
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7957.11,113,2
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,11491.504,113,2
"18-24","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,9101.794,113,2
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,4468.241,113,2
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,15158.366,151,3
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,TRUE,10302.955,151,3
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3294.102,151,3
"65+","Female","Non-Hispanic Asian","West",TRUE,FALSE,FALSE,FALSE,4359.675,151,3
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,6500.08,151,3
"25-44","Male","Non-Hispanic Black","West",TRUE,TRUE,FALSE,FALSE,10179.74,111,12
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,4604.889,111,10
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6502.167,111,10
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8124.505,111,10
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,13751.81,111,10
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5197.354,111,11
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2615.409,111,11
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,7705.302,143,16
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,7653.939,143,16
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3029.868,143,16
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4528.297,143,16
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3351.319,143,16
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,23132.568,143,14
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,16837.755,143,14
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,19365.509,143,14
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3829.823,129,9
"25-44","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,10182.703,129,9
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,5711.503,129,9
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5488.684,129,9
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,10620.172,129,9
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6538.983,113,7
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7182.117,113,7
"65+","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,3142.47,113,7
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,8098.519,138,58
"45-64","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,9593.001,100,81
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,13211.431,138,58
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6488.51,100,58
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3370.71,138,59
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3623.376,138,59
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,10502.321,138,57
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8718.547,138,57
"18-24","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,9527.122,138,57
"25-44","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,7412.89,138,59
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3564.843,138,59
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,16730.548,100,58
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,14188.159,100,81
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,4493.517,100,57
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4606.405,100,57
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7094.64,138,57
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5385.138,100,60
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,12507.431,100,60
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8941.296,138,58
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,27916.235,138,58
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,11443.14,138,57
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,10301.548,138,57
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5669.143,108,24
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8491.526,108,24
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7579.606,108,24
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,5934.098,108,24
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6913.619,108,24
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,8053.161,108,24
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,7125.438,108,24
"65+","Male","Non-Hispanic Asian","West",TRUE,FALSE,FALSE,FALSE,3402.482,108,24
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8114.441,108,24
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,7456.116,108,22
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,10480.172,108,23
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4741.269,108,23
"65+","Male","Non-Hispanic White","West",NA,FALSE,TRUE,FALSE,10416.946,108,23
"18-24","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,32084.152,108,23
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,16581.56,108,23
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,9503.159,140,48
"25-44","Male","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,7904.692,140,48
"45-64","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,3755.315,140,48
"45-64","Male","Non-Hispanic White","Northeast",NA,FALSE,NA,NA,5045.712,140,48
"45-64","Male","Non-Hispanic White","Northeast",NA,FALSE,TRUE,FALSE,4149.598,140,48
"25-44","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,6650.755,140,48
"45-64","Male","Non-Hispanic Black","Northeast",FALSE,TRUE,TRUE,FALSE,5742.577,140,3
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,15209.715,140,3
"45-64","Male","Non-Hispanic Black","Northeast",TRUE,FALSE,TRUE,FALSE,12304.185,140,3
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,6931.581,140,3
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,12448.794,140,3
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,10288.344,105,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,2932.052,105,2
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,23325.449,105,2
"65+","Female","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,6288.244,105,2
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,11448.203,140,4
"25-44","Male","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,12125.735,140,4
"25-44","Female","Hispanic","Northeast",NA,TRUE,NA,NA,6429.152,140,4
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,3324.281,105,2
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,15637.776,105,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,4783.429,105,2
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8396.35,105,1
"45-64","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,FALSE,FALSE,15013.063,140,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,2493.28,140,2
"45-64","Female","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,3995.36,140,2
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,3188.413,140,2
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,3070.244,140,2
"18-24","Male","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,4742.26,140,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4631.28,140,2
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,6140.614,105,1
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,9267.547,105,1
"25-44","Female","Non-Hispanic Asian","Northeast",TRUE,FALSE,FALSE,FALSE,5920.629,140,1
"45-64","Male","Hispanic","Northeast",TRUE,TRUE,FALSE,FALSE,3365.946,140,1
"25-44","Male","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,11452.181,140,1
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,TRUE,3534.419,139,1
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,4214.174,139,1
"45-64","Male","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,6130.019,139,1
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,1969.078,132,1
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,2954.42,132,1
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2288.187,136,1
"45-64","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,3496.898,120,1
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3235.42,120,1
"25-44","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,2207.339,120,1
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,5060.175,120,1
"65+","Male","Non-Hispanic Black","South",TRUE,FALSE,FALSE,FALSE,2111.576,120,1
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,TRUE,2758.346,120,1
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,1891.551,120,1
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2213.484,120,1
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,TRUE,1900.269,120,1
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,2272.658,120,1
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2547.848,120,1
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,2268.87,120,1
"25-44","Male","Hispanic","South",TRUE,FALSE,TRUE,FALSE,1903.486,132,5
"65+","Male","Non-Hispanic Other","South",FALSE,FALSE,FALSE,TRUE,4049.698,132,5
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,4601.753,132,5
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,TRUE,4159.078,132,5
"45-64","Female","Non-Hispanic Black","South",NA,FALSE,NA,NA,4853.163,132,5
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,1867.336,120,5
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,1889.065,120,5
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3485.513,136,5
"25-44","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,2720.025,136,5
"65+","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,1884.85,136,5
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,4853.512,136,5
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2449.022,120,5
"65+","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,2148.501,120,5
"45-64","Female","Non-Hispanic Black","South",TRUE,FALSE,TRUE,FALSE,3429.538,104,5
"45-64","Female","Non-Hispanic Black","South",TRUE,FALSE,TRUE,FALSE,2004.167,104,5
"25-44","Male","Non-Hispanic Black","South",TRUE,TRUE,FALSE,FALSE,2859.893,104,5
"18-24","Male","Non-Hispanic Black","South",FALSE,TRUE,FALSE,FALSE,2787.728,104,5
"18-24","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,1967.52,104,5
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,NA,FALSE,1896.895,104,5
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3715.367,104,5
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,9619.116,126,4
"18-24","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,17354.789,126,4
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3795.16,126,4
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,15123.695,142,5
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,8438.549,142,5
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3476.348,142,5
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,5050.982,142,5
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,4394.693,120,8
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,TRUE,4747.046,120,8
"65+","Female","Hispanic","South",TRUE,FALSE,FALSE,FALSE,7365.839,145,8
"45-64","Male","Non-Hispanic White","South",TRUE,TRUE,FALSE,FALSE,5792.508,145,8
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,7512.662,120,10
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3220.566,120,10
"25-44","Male","Non-Hispanic Black","South",FALSE,TRUE,TRUE,FALSE,31548.753,139,7
"65+","Male","Non-Hispanic Black","South",TRUE,FALSE,FALSE,FALSE,10906.195,139,7
"45-64","Female","Hispanic","South",NA,FALSE,NA,NA,4733.767,121,6
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3938.907,121,6
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,4172.001,121,6
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,4650.059,121,6
"45-64","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,6214.966,136,10
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,5889.899,136,10
"25-44","Female","Hispanic","South",FALSE,FALSE,FALSE,FALSE,6042.3,136,10
"18-24","Male","Non-Hispanic Asian","South",FALSE,FALSE,TRUE,FALSE,13122.173,136,10
"65+","Female","Hispanic","South",FALSE,TRUE,FALSE,FALSE,11714.953,121,5
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,5032.381,126,1
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,10451.1,126,1
"65+","Male","Non-Hispanic Black","South",TRUE,FALSE,FALSE,FALSE,12176.948,142,7
"65+","Male","Non-Hispanic Black","South",TRUE,TRUE,FALSE,FALSE,3046.341,142,7
"45-64","Female","Non-Hispanic Black","South",FALSE,TRUE,FALSE,FALSE,3230.433,142,7
"65+","Female","Non-Hispanic White","South",NA,FALSE,NA,NA,7022.206,121,5
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,11743.281,121,5
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,11959.311,145,7
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,13081.424,145,7
"45-64","Female","Hispanic","South",FALSE,FALSE,FALSE,FALSE,15082.143,121,5
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,10428.386,126,2
"25-44","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,13935.187,126,2
"18-24","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,24635.674,126,2
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,11122.389,139,6
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,12001.362,139,6
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3435.23,121,7
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,6852.421,142,9
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3539.266,142,9
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,7273.948,142,9
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,5431.49,121,7
"25-44","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,13022.227,121,5
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,TRUE,4238.985,121,5
"65+","Female","Hispanic","South",FALSE,FALSE,FALSE,FALSE,3019.938,142,6
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3795.938,121,5
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,2697.264,121,5
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3509.749,121,5
